id_client,score_credit,age,anciennete,solde,nb_produits,carte_credit,membre_actif,salaire_estime,pays,genre,churn
413,653,19,5,104454.7,2,1,1,132889.31,Allemagne,Femme,1
414,753,36,8,187578.11,2,1,1,188997.99,Allemagne,Homme,0
415,733,36,8,137008.27,4,1,1,122851.06,Allemagne,Homme,1
416,741,73,6,95467.94,1,1,1,26814.78,France,Homme,1
417,484,24,14,202469.1,1,1,1,20539.0,France,Homme,0
418,544,71,11,146117.48,3,1,1,181603.87,France,Femme,1
419,750,59,8,97640.53,4,1,1,22164.67,France,Homme,1
420,477,59,7,27399.47,3,1,1,128807.52,Espagne,Homme,1
421,382,76,4,223861.33,4,0,1,70125.52,Allemagne,Homme,1
422,525,37,8,8867.4,3,1,1,142216.76,France,Homme,0
423,809,26,13,215796.84,1,1,1,67673.65,France,Homme,0
424,792,34,6,89990.38,4,0,1,21886.1,Allemagne,Homme,0
425,720,44,4,159834.69,2,1,1,150205.12,France,Homme,0
426,819,64,14,230549.93,2,0,0,72516.99,France,Femme,1
427,724,19,7,37926.65,1,0,1,116897.8,France,Homme,0
428,371,79,14,141737.62,4,1,1,158165.18,France,Femme,0
429,587,53,6,191108.22,2,1,1,145022.31,Espagne,Homme,1
430,507,36,8,189395.96,2,0,1,79485.65,Espagne,Homme,0
431,387,34,9,131407.98,2,1,0,153347.93,Allemagne,Homme,1
432,579,22,0,156184.86,1,1,1,186250.99,France,Homme,1
433,714,56,14,189381.75,3,0,1,127845.3,Allemagne,Homme,0
434,400,35,12,210256.91,2,0,1,145148.62,France,Femme,1
435,787,70,8,190453.27,2,1,1,175193.01,France,Homme,1
436,613,71,14,88501.24,3,1,1,171073.51,France,Homme,1
437,632,76,6,249181.6,2,1,0,80046.25,France,Femme,1
438,376,24,0,108625.67,4,0,1,198464.61,France,Homme,1
439,575,34,0,6116.18,2,1,1,20284.71,Allemagne,Femme,0
440,626,56,4,90654.24,3,1,0,197540.9,France,Homme,1
441,635,53,7,31945.74,1,1,1,60509.47,France,Femme,0
442,446,57,8,30360.65,1,1,1,96480.85,Allemagne,Femme,0
443,633,62,11,70383.76,4,1,0,178482.42,Allemagne,Homme,0
444,716,21,5,13343.87,2,1,1,60200.84,France,Femme,1
445,797,55,11,172128.05,2,1,1,56584.6,Allemagne,Femme,0
446,830,42,12,18497.22,3,0,1,133975.12,Allemagne,Femme,1
447,802,22,9,50822.39,3,1,1,145508.35,France,Homme,1
448,666,47,11,23224.93,4,1,1,16382.08,Espagne,Femme,0
449,653,29,7,15791.93,4,1,1,98332.18,France,Homme,0
450,496,21,14,66937.92,2,1,1,105485.16,Allemagne,Femme,1
451,353,41,5,142974.74,2,1,1,65289.51,France,Homme,0
452,384,46,10,241171.39,4,0,1,116030.3,France,Femme,1
453,541,26,5,218889.16,1,1,1,43596.86,France,Femme,1
454,398,21,3,218983.48,1,1,1,74867.07,Allemagne,Femme,0
455,366,68,10,44016.76,1,0,1,146949.26,France,Homme,1
456,521,41,4,66226.8,1,1,0,176650.51,Espagne,Homme,1
457,569,31,13,19098.33,4,1,0,124035.11,Allemagne,Femme,1
458,507,22,1,194617.08,3,1,0,28846.24,Espagne,Homme,1
459,826,35,2,17454.08,1,1,1,140567.99,France,Femme,0
460,395,59,2,139173.92,4,1,1,181055.6,France,Femme,0
461,722,74,13,61968.89,1,1,0,108298.1,France,Homme,0
462,355,36,11,60861.41,2,0,1,106333.01,Espagne,Homme,0
463,448,29,10,247681.26,1,1,0,198411.51,France,Homme,0
464,729,35,4,189194.95,4,0,0,132715.09,Espagne,Homme,1
465,582,34,13,209234.84,2,1,1,164115.35,France,Femme,0
466,386,47,4,142995.67,2,1,1,134601.29,Espagne,Homme,1
467,629,41,5,217753.57,1,1,0,55869.4,France,Homme,1
468,698,28,4,161372.63,1,1,1,67554.46,Allemagne,Femme,1
469,846,52,11,236543.43,2,1,1,138155.57,Espagne,Homme,0
470,651,40,5,70334.65,3,0,1,99373.16,Espagne,Femme,0
471,530,34,7,148829.89,4,1,1,89804.34,Espagne,Homme,0
472,444,18,14,172532.84,4,1,1,19153.61,Allemagne,Homme,0
473,448,32,1,98234.33,4,0,1,178608.28,Espagne,Homme,1
474,537,49,3,219927.0,4,1,1,178632.09,Allemagne,Homme,0
475,830,77,12,244950.79,4,0,1,100279.66,Espagne,Femme,0
476,465,26,5,123442.37,2,1,1,144636.75,Allemagne,Homme,0
477,540,32,11,97660.16,4,1,1,47896.58,Allemagne,Femme,0
478,602,45,4,117984.48,3,1,1,108205.04,Allemagne,Homme,0
479,818,41,0,213184.19,3,0,1,96190.14,Allemagne,Femme,1
480,765,77,8,161367.11,1,1,1,136473.51,France,Homme,0
481,820,78,2,11193.09,1,1,1,101884.49,Allemagne,Femme,1
482,510,52,1,135542.48,1,1,1,107210.34,France,Homme,0
483,605,39,8,4325.03,1,1,0,69706.8,Allemagne,Homme,0
484,672,44,6,194633.84,2,1,1,23958.29,Allemagne,Femme,0
485,477,36,4,82078.07,3,1,1,184649.77,Espagne,Femme,0
486,367,62,11,118001.87,2,1,1,17262.85,Allemagne,Femme,0
487,630,29,5,199669.53,3,1,1,67045.02,Allemagne,Femme,0
488,839,37,11,11612.2,2,1,0,97807.99,France,Femme,0
489,572,18,10,39635.38,3,1,1,74032.09,Espagne,Homme,1
490,403,38,3,99490.09,1,0,0,117104.81,France,Homme,0
491,407,66,0,57481.29,3,1,1,100398.41,Espagne,Femme,1
492,672,62,3,84475.36,1,1,1,62263.1,Allemagne,Femme,0
493,709,18,8,249543.68,3,1,1,31283.72,France,Femme,0
494,523,27,0,206353.61,2,0,1,40444.03,Espagne,Femme,1
495,629,64,9,220975.45,4,1,1,104969.21,France,Homme,0
496,463,76,2,234263.66,3,1,0,171499.92,France,Femme,1
497,637,76,14,85233.97,2,1,1,33618.2,France,Homme,1
498,780,49,14,74269.24,4,1,1,140283.18,Espagne,Femme,0
499,691,79,4,58515.62,2,0,1,161536.86,Allemagne,Femme,0
500,500,56,6,207529.23,4,1,1,66202.87,Espagne,Femme,0
501,799,77,8,169887.97,1,1,1,138624.31,France,Homme,1
502,476,39,5,59043.0,3,1,1,142031.72,France,Femme,0
503,504,35,2,94248.46,2,1,0,145941.66,Allemagne,Homme,1
504,839,65,12,126677.94,3,1,0,179799.68,France,Homme,0
505,735,63,6,132035.01,1,1,1,88727.32,Allemagne,Femme,0
506,823,49,14,222181.93,1,1,1,60082.49,Allemagne,Femme,0
507,622,44,13,95141.53,3,0,1,115611.3,France,Femme,1
508,453,45,3,227131.01,2,0,0,26571.45,France,Femme,0
509,766,35,2,110341.89,2,1,1,76775.37,France,Homme,0
510,742,76,13,186593.17,2,1,1,178396.65,France,Homme,1
511,648,56,6,232563.58,3,1,1,113430.65,Espagne,Femme,0
512,595,66,10,226893.93,2,0,1,95784.93,Espagne,Femme,0
513,525,46,10,14238.22,2,1,1,64151.52,Espagne,Femme,1
514,388,35,6,51426.07,4,1,1,61319.5,France,Femme,1
515,826,61,3,119226.36,2,1,0,58773.22,France,Femme,1
516,519,25,11,107888.57,1,1,1,168408.23,Allemagne,Femme,1
517,596,71,6,160222.92,2,1,1,197228.77,Allemagne,Homme,0
518,375,48,10,236177.26,3,1,1,113937.71,Espagne,Homme,1
519,704,79,13,28101.18,3,1,1,29769.18,Espagne,Femme,1
520,655,51,1,112964.67,2,0,1,153942.22,France,Femme,0
521,758,24,0,48102.76,3,1,1,177255.07,Espagne,Femme,0
522,757,53,11,223526.9,3,1,0,187277.21,France,Homme,1
523,362,35,14,241145.05,2,0,1,131323.44,Espagne,Homme,1
524,665,77,1,119675.42,4,1,1,108772.95,Allemagne,Homme,0
525,740,55,3,26002.57,4,0,1,129797.55,Allemagne,Femme,0
526,662,76,7,196323.67,4,1,1,17395.88,Allemagne,Femme,0
527,385,26,2,174285.34,4,1,1,136252.68,Espagne,Homme,0
528,522,76,14,88667.71,1,1,1,146284.58,Allemagne,Femme,0
529,369,26,9,221851.87,2,0,1,148575.61,Espagne,Homme,1
530,670,63,14,243957.97,3,1,1,119168.28,France,Femme,0
531,613,25,5,139463.46,3,0,1,144508.21,Espagne,Homme,0
532,843,68,5,141431.98,2,1,1,133183.99,Espagne,Femme,0
533,749,52,12,74378.38,3,0,1,36372.76,Allemagne,Homme,0
534,491,35,8,146126.51,1,1,1,181197.85,Espagne,Homme,0
535,809,22,8,109910.58,4,0,1,130204.59,France,Homme,0
536,720,31,3,75547.76,2,0,1,149641.96,Espagne,Femme,0
537,820,45,8,16796.3,3,0,1,78434.19,France,Homme,1
538,492,47,14,63176.96,1,1,1,185059.31,Allemagne,Homme,1
539,441,21,14,49463.66,3,1,0,107983.92,Allemagne,Homme,1
540,703,56,12,135510.5,1,0,1,140616.11,Allemagne,Femme,0
541,671,37,5,150417.51,3,1,1,191153.68,Allemagne,Homme,0
542,637,42,1,152142.93,4,1,1,184475.31,France,Homme,0
543,564,45,9,97045.25,2,0,1,134287.77,Espagne,Homme,0
544,796,29,13,105307.43,4,1,1,45662.16,France,Femme,0
545,691,19,10,208559.61,4,1,0,190855.16,Allemagne,Femme,1
546,400,60,5,119058.2,3,0,1,197065.1,Espagne,Homme,0
547,502,31,1,246943.33,4,1,1,34128.39,Espagne,Femme,0
548,535,39,7,109904.31,2,1,1,98305.07,Allemagne,Homme,1
549,412,48,3,162395.24,1,1,1,116427.28,Allemagne,Homme,1
550,539,40,4,12590.75,1,0,1,32035.08,France,Femme,0
551,474,65,7,163334.98,3,1,0,50090.79,France,Homme,1
552,499,37,13,212856.6,2,1,1,114475.5,France,Homme,0
553,663,78,10,235614.46,2,1,0,193171.55,Allemagne,Femme,0
554,407,55,7,249330.15,1,0,1,20144.85,Allemagne,Homme,1
555,691,72,11,70544.66,1,0,1,183801.97,Allemagne,Homme,1
556,654,21,13,143842.52,4,1,1,181242.51,Allemagne,Femme,1
557,529,32,11,112679.5,3,1,1,173578.05,Allemagne,Homme,0
558,519,41,5,140954.37,1,1,1,84846.92,France,Homme,0
559,675,42,3,39363.24,1,1,1,105802.35,Espagne,Homme,1
560,620,18,14,214037.39,2,0,0,89665.01,Espagne,Homme,0
561,403,24,0,227392.24,2,1,1,190303.44,France,Homme,0
562,840,74,11,112415.42,2,0,1,111449.86,Allemagne,Homme,1
563,793,48,6,70107.47,1,1,1,29913.33,Allemagne,Homme,0
564,450,29,7,35208.36,3,1,0,65701.07,France,Femme,1
565,830,59,8,170941.21,4,1,1,100476.14,France,Homme,0
566,613,22,1,78057.96,3,1,0,191407.85,France,Femme,1
567,402,61,0,227384.64,1,1,1,120255.95,Allemagne,Homme,0
568,409,67,3,167753.12,4,1,1,143773.44,France,Femme,1
569,841,59,12,161421.33,3,0,1,31376.17,France,Femme,0
570,457,55,4,139850.53,1,1,0,177304.95,France,Femme,1
571,354,77,9,11444.08,3,0,0,114718.37,France,Homme,1
572,452,29,11,232980.61,1,1,1,185427.26,Allemagne,Homme,1
573,545,56,0,156984.37,2,1,1,97413.19,Allemagne,Homme,1
574,611,35,4,248515.5,3,1,1,141370.54,France,Femme,0
575,714,19,5,134339.1,2,1,1,102105.14,Allemagne,Homme,1
576,829,27,2,177527.72,2,1,1,41373.22,France,Homme,1
577,721,32,11,14052.39,4,1,0,65329.25,France,Homme,1
578,699,47,14,157934.04,4,0,1,27442.6,France,Homme,0
579,396,61,6,191162.4,3,1,1,96449.27,Allemagne,Femme,1
580,704,75,13,194628.57,1,1,1,135128.19,France,Femme,0
581,660,34,5,192527.91,4,0,1,60086.59,Allemagne,Homme,1
582,773,21,3,56570.66,4,1,1,105721.79,France,Homme,0
583,657,24,2,243849.62,2,1,0,99910.07,France,Homme,1
584,493,79,4,248795.53,2,1,1,113682.79,Allemagne,Homme,0
585,618,58,2,18898.97,1,1,1,49148.16,Allemagne,Femme,0
586,719,48,9,234111.61,4,0,1,113787.06,France,Femme,1
587,473,68,8,72362.3,4,1,1,82378.03,France,Femme,0
588,455,77,8,172321.02,1,0,1,67917.74,Allemagne,Homme,1
589,507,76,5,84527.73,4,1,1,123406.67,France,Femme,0
590,496,72,12,241938.58,3,1,1,42386.81,France,Homme,0
591,494,56,10,25375.96,3,0,1,181621.85,France,Homme,1
592,469,72,5,124436.7,1,1,1,187947.77,Allemagne,Homme,1
593,668,51,11,107011.95,2,0,0,137212.79,France,Femme,0
594,624,23,13,81505.86,1,0,1,71083.62,Espagne,Homme,1
595,441,67,3,161383.5,3,1,0,130811.09,Espagne,Femme,1
596,407,55,3,32763.94,4,1,0,126281.84,Espagne,Femme,1
597,788,62,1,179165.6,4,1,1,87381.43,Espagne,Femme,0
598,695,75,9,245148.03,2,0,0,68140.74,Espagne,Femme,1
599,578,68,3,201139.68,2,1,1,46163.8,Espagne,Homme,1
600,823,79,7,215004.19,3,0,1,55216.01,France,Homme,1
601,466,51,12,89909.19,2,1,0,135810.54,France,Femme,1
602,667,61,9,81221.65,1,1,1,178890.45,France,Homme,0
603,628,32,1,129262.09,3,0,1,86216.87,Allemagne,Homme,0
604,476,31,8,11431.65,4,1,1,37551.4,Allemagne,Homme,1
605,742,23,13,236339.53,4,0,1,17369.17,Espagne,Femme,0
606,745,67,0,35946.29,4,1,1,90092.55,Espagne,Femme,0
607,478,54,12,225753.26,2,1,1,58024.89,France,Femme,1
608,407,67,1,20895.56,3,1,1,74672.78,Allemagne,Homme,1
609,471,49,14,205656.23,2,1,1,59708.93,France,Homme,1
610,350,20,1,37990.63,1,1,1,137867.31,Allemagne,Homme,0
611,588,20,10,9532.9,3,1,1,133125.15,Allemagne,Homme,0
612,639,39,12,179872.36,2,0,0,183776.34,Espagne,Homme,1
613,445,39,14,70066.33,4,1,1,144452.81,Espagne,Femme,1
614,475,27,13,178624.04,4,1,1,45514.16,France,Femme,0
615,467,68,5,138771.31,1,0,1,154044.97,France,Femme,1
616,397,20,14,27201.85,1,1,1,48534.55,Allemagne,Homme,1
617,438,78,13,233032.52,1,1,1,118341.16,Allemagne,Homme,1
618,837,29,6,113078.54,4,0,0,29259.47,Allemagne,Femme,0
619,586,46,12,183611.82,2,1,1,23755.14,Espagne,Homme,0
620,722,65,14,125255.14,4,1,1,100882.55,France,Femme,0
621,734,34,14,151090.37,4,1,1,34421.96,Allemagne,Femme,0
622,621,24,2,75693.4,4,0,1,71733.32,Espagne,Homme,0
623,538,30,10,50090.08,2,1,1,77684.17,Allemagne,Femme,0
624,836,73,8,135642.55,4,0,1,157343.98,Allemagne,Femme,0
625,541,19,4,110054.74,1,1,1,76545.82,France,Homme,1
626,796,21,4,97528.3,1,1,1,106445.53,France,Femme,0
627,418,27,10,168141.8,1,0,1,157928.4,France,Femme,0
628,627,56,11,172626.66,1,0,1,52906.19,France,Femme,0
629,698,41,3,11480.01,4,0,1,163906.02,France,Femme,0
630,596,34,8,84686.12,4,0,0,168882.04,Espagne,Femme,1
631,800,69,7,102941.14,4,0,1,197936.66,France,Femme,1
632,425,23,11,24223.04,1,1,1,97148.82,France,Homme,0
633,503,36,3,58975.22,2,1,1,83570.13,France,Femme,0
634,493,22,3,12910.45,3,1,1,144870.98,Allemagne,Homme,1
635,784,49,1,249060.52,3,0,1,25757.96,Espagne,Homme,1
636,834,27,8,184139.3,3,1,1,22354.03,Espagne,Femme,0
637,435,26,2,21862.54,2,0,1,76973.31,Allemagne,Femme,1
638,534,44,3,5062.34,4,1,1,149960.29,France,Homme,1
639,634,30,13,179821.95,3,0,1,36544.07,France,Homme,1
640,811,36,6,109798.04,3,0,1,132576.17,Espagne,Homme,0
641,569,38,9,196699.18,4,1,1,64858.47,Allemagne,Homme,0
642,418,41,7,230869.01,3,1,1,135559.81,France,Homme,1
643,396,55,7,149825.1,4,1,1,99540.58,France,Homme,0
644,846,21,3,46777.11,3,1,1,36303.06,France,Femme,0
645,443,41,14,195548.51,4,1,1,60747.32,Allemagne,Homme,0
646,587,76,6,238952.94,1,1,0,55647.04,Espagne,Homme,1
647,795,52,9,145057.82,2,1,1,45448.15,France,Femme,0
648,849,20,0,170499.36,3,0,0,101643.91,Allemagne,Femme,1
649,802,21,5,84368.67,4,0,0,191613.12,France,Homme,1
650,553,74,5,95381.92,1,1,0,136746.43,Espagne,Homme,0
651,749,54,5,183663.62,4,1,1,169660.38,France,Femme,0
652,567,57,11,231942.77,3,1,1,196499.83,Allemagne,Homme,0
653,823,65,1,157247.1,3,0,1,115015.19,France,Femme,1
654,781,71,7,197461.98,3,1,1,59042.96,Espagne,Homme,0
655,690,52,13,42908.75,3,1,1,186645.04,France,Homme,1
656,388,48,14,52989.77,3,1,1,144312.04,France,Femme,0
657,449,73,14,133008.67,1,1,1,192404.13,France,Homme,1
658,638,61,4,44138.55,4,1,1,135440.91,Allemagne,Homme,0
659,603,42,4,158748.77,4,1,1,158401.83,France,Femme,0
660,571,57,1,72913.3,3,1,1,179767.7,France,Femme,1
661,706,30,3,197883.15,4,1,0,155461.12,Allemagne,Homme,0
662,372,21,11,202027.59,1,0,0,119089.47,Espagne,Homme,1
663,599,63,8,115946.86,3,1,0,102305.37,France,Femme,0
664,359,31,8,45202.66,2,1,1,167324.81,France,Femme,0
665,595,30,5,161693.74,1,1,1,157817.38,Allemagne,Femme,0
666,674,44,10,248196.75,3,0,1,82789.7,Allemagne,Femme,0
667,449,23,14,155647.72,4,1,1,107191.41,Allemagne,Homme,0
668,639,34,8,8943.67,1,1,1,132473.29,France,Homme,1
669,529,53,3,4323.49,3,0,1,20248.49,Espagne,Homme,0
670,572,57,14,80090.49,4,1,1,60800.21,France,Femme,0
671,743,66,10,48945.95,4,1,1,61289.66,France,Homme,0
672,599,52,0,203262.8,3,1,1,178397.84,France,Femme,0
673,496,34,1,211201.42,1,1,1,76325.23,Espagne,Homme,0
674,791,58,12,64654.69,3,0,1,115851.53,Espagne,Homme,1
675,445,19,0,81411.19,3,0,1,168843.5,Espagne,Homme,1
676,606,74,7,59061.74,3,0,1,63043.36,France,Homme,0
677,674,30,8,227095.64,3,0,0,37895.06,Allemagne,Femme,1
678,842,69,9,125662.33,3,1,0,190446.56,France,Femme,1
679,353,19,11,164034.26,4,1,0,145366.34,Espagne,Homme,0
680,365,69,5,103870.52,3,0,1,47754.95,Allemagne,Homme,0
681,629,45,1,157753.55,1,1,1,166646.64,Allemagne,Homme,0
682,685,60,5,96463.84,2,1,1,160618.42,France,Femme,0
683,596,76,8,84919.61,3,1,1,169945.1,Allemagne,Femme,0
684,607,43,11,158620.02,1,1,1,66099.33,Allemagne,Homme,0
685,846,39,2,147765.52,2,1,0,97987.24,Allemagne,Homme,1
686,825,64,8,73381.99,1,1,1,143329.64,Allemagne,Femme,0
687,733,60,1,37337.11,4,1,1,87273.5,France,Femme,0
688,509,72,10,92144.17,4,1,1,27944.85,Allemagne,Femme,0
689,824,20,4,103799.41,2,1,1,40243.2,Espagne,Homme,1
690,689,52,10,157171.08,2,1,0,125466.0,France,Femme,0
691,501,77,1,228632.19,2,1,0,84406.12,France,Homme,1
692,745,75,6,9046.2,4,1,1,15995.32,Allemagne,Homme,1
693,527,29,10,60915.25,4,0,1,156868.09,France,Homme,1
694,512,41,9,48428.99,1,1,1,92090.19,France,Femme,0
695,729,22,14,125573.6,4,1,1,73047.32,France,Femme,0
696,382,37,8,107425.2,2,1,1,147001.05,Allemagne,Homme,1
697,766,56,6,182259.41,3,1,1,99195.13,France,Femme,1
698,794,56,11,60603.98,3,0,1,143543.76,Allemagne,Femme,1
699,528,30,4,148624.59,2,0,1,17441.65,Espagne,Homme,0
700,776,58,14,220964.32,4,0,1,16742.72,Allemagne,Femme,0
701,450,74,3,227669.43,2,0,0,118581.86,Allemagne,Homme,1
702,617,70,11,239696.15,4,1,1,196709.23,France,Homme,0
703,672,62,3,193315.29,3,0,1,65386.09,France,Femme,0
704,414,29,14,226496.98,1,1,1,141335.31,France,Femme,0
705,766,30,9,58632.72,4,1,1,46867.65,Espagne,Homme,0
706,517,73,7,49395.24,1,1,1,72636.5,Allemagne,Femme,1
707,679,27,9,1622.02,3,0,0,29443.85,France,Femme,1
708,392,50,12,176711.09,1,1,1,177946.73,France,Femme,0
709,393,74,9,234366.8,1,0,1,72430.92,France,Homme,0
710,634,57,13,46733.84,2,1,1,57636.29,Allemagne,Femme,0
711,746,71,9,159235.89,1,1,0,150161.77,France,Homme,1
712,361,33,9,186614.94,3,1,1,51896.43,France,Homme,1
713,444,62,9,231903.56,4,0,1,59450.94,France,Homme,0
714,651,52,0,161715.06,1,1,1,34169.01,France,Homme,0
715,735,20,4,242573.43,4,1,0,193131.3,Allemagne,Homme,0
716,602,73,13,86168.29,2,0,1,60812.98,France,Homme,1
717,848,22,1,87482.13,3,1,0,199197.71,France,Homme,0
718,591,43,12,135753.13,3,1,1,47587.65,Allemagne,Homme,0
719,384,28,10,95875.47,4,0,1,18820.59,France,Homme,1
720,564,79,8,356.43,3,1,1,180703.32,Allemagne,Femme,1
721,686,24,6,182943.01,2,0,1,122303.19,France,Homme,0
722,439,70,9,187929.26,4,0,1,80010.85,France,Homme,1
723,613,73,7,186743.65,3,1,1,109967.84,France,Homme,0
724,442,27,5,86255.17,2,0,1,63234.49,France,Femme,0
725,759,59,8,130572.37,2,1,1,132430.39,Espagne,Femme,0
726,807,69,5,89993.38,1,0,1,129046.68,France,Homme,0
727,439,51,6,4009.1,3,1,1,29835.57,France,Femme,1
728,767,20,6,140612.24,4,0,1,183477.3,France,Femme,0
729,464,25,8,30940.17,1,1,1,100197.19,France,Homme,1
730,454,48,10,20010.33,4,1,1,51103.51,France,Femme,1
731,740,28,7,188874.77,1,1,1,71866.01,France,Femme,0
732,545,62,12,2376.55,2,1,1,175251.02,Espagne,Femme,0
733,663,24,0,239752.11,1,1,1,85889.26,France,Femme,1
734,463,62,3,128813.84,1,1,1,118962.82,Allemagne,Homme,1
735,842,19,6,245754.11,1,1,1,190322.6,France,Femme,1
736,424,23,10,14499.39,3,0,1,135567.54,France,Homme,0
737,762,58,7,145882.39,1,1,1,140007.6,Allemagne,Femme,0
738,725,49,6,87331.76,2,1,1,60985.23,Allemagne,Homme,0
739,769,37,11,210870.62,4,0,1,138634.61,France,Homme,0
740,566,74,2,90305.68,3,1,0,87853.51,France,Femme,0
741,626,51,14,65121.89,2,1,1,183542.86,France,Homme,0
742,598,67,3,214388.28,3,1,1,38964.69,France,Femme,0
743,513,33,11,93663.27,4,1,1,67843.46,Espagne,Homme,0
744,743,42,6,4208.33,4,1,0,27210.13,Allemagne,Femme,0
745,706,29,7,97572.28,4,1,1,85467.21,Espagne,Homme,0
746,806,24,6,163630.57,3,1,1,42448.94,France,Femme,1
747,757,56,5,63589.88,3,1,1,171351.59,Allemagne,Femme,1
748,541,34,8,107996.9,4,0,1,186132.99,France,Femme,0
749,576,62,8,14178.78,4,0,0,138843.74,Espagne,Homme,1
750,526,28,10,147023.2,2,1,1,34116.9,France,Homme,1
751,448,23,12,189073.73,4,1,1,78201.71,Allemagne,Homme,1
752,845,78,6,103328.14,1,0,1,193431.0,France,Femme,1
753,385,40,7,105058.16,3,0,1,40215.73,Allemagne,Femme,0
754,815,44,5,22070.62,2,0,1,117950.54,Allemagne,Homme,1
755,846,63,0,50485.22,3,1,1,80291.95,Allemagne,Homme,0
756,836,23,0,38668.83,4,1,1,199845.08,France,Homme,0
757,445,55,5,120421.94,1,0,1,67796.98,Allemagne,Femme,1
758,501,19,1,132313.89,4,0,1,23837.87,France,Homme,0
759,500,39,13,237235.03,3,1,0,144903.82,France,Homme,1
760,539,37,7,18307.88,2,1,0,75446.78,France,Homme,0
761,573,42,0,149966.99,3,1,0,136652.57,Espagne,Femme,0
762,386,32,12,131624.63,2,1,1,34360.62,Espagne,Femme,0
763,617,77,1,129058.27,1,0,0,111766.69,France,Homme,1
764,718,66,7,218289.82,4,1,1,84417.84,Espagne,Homme,0
765,532,46,11,51384.62,4,1,1,114301.92,Espagne,Homme,0
766,362,25,5,10193.32,1,1,0,172892.39,France,Homme,1
767,628,54,11,168067.88,3,1,1,194958.25,Allemagne,Femme,0
768,566,66,9,86289.37,1,1,1,154329.45,Espagne,Homme,0
769,704,69,1,4397.48,4,1,0,156868.79,Allemagne,Homme,1
770,710,50,1,62843.5,2,1,0,112853.18,France,Femme,1
771,635,39,10,77331.69,4,0,1,33018.99,Allemagne,Femme,1
772,622,67,13,154209.59,3,1,0,138406.02,France,Homme,1
773,718,64,6,43146.45,2,1,1,42339.28,France,Homme,0
774,411,22,4,103263.59,3,1,0,60447.3,Espagne,Homme,0
775,433,56,4,120618.86,4,1,1,145902.76,France,Homme,0
776,717,35,7,114809.35,4,1,1,136543.63,Espagne,Femme,0
777,566,55,11,243485.19,2,0,1,73150.3,France,Femme,1
778,691,71,11,11376.06,3,0,0,157828.18,France,Homme,1
779,746,70,6,237742.05,2,1,0,188773.42,Allemagne,Homme,1
780,536,54,11,145484.3,2,1,1,115873.03,Allemagne,Homme,0
781,368,47,13,198931.93,3,0,1,140372.03,Espagne,Homme,0
782,526,68,8,107598.15,2,1,0,65279.22,Espagne,Femme,0
783,449,48,3,113459.47,1,1,1,194599.3,Allemagne,Homme,0
784,745,27,9,219831.62,2,1,1,65635.41,France,Femme,1
785,794,32,3,223983.62,4,1,1,179170.67,Allemagne,Homme,1
786,582,59,1,59672.22,3,0,1,186655.79,France,Femme,1
787,752,76,2,49810.47,4,1,1,148131.29,France,Femme,1
788,425,65,0,124058.79,1,1,1,165143.67,France,Homme,1
789,614,61,0,225069.26,1,0,1,99703.51,France,Homme,1
790,804,35,6,80588.77,2,1,0,185116.16,France,Femme,1
791,633,40,13,163003.65,4,0,0,152389.56,France,Homme,1
792,555,50,13,177037.92,2,1,1,75447.64,France,Femme,1
793,572,33,4,194668.67,2,1,1,21464.86,France,Homme,0
794,733,71,2,140981.11,4,1,1,115044.9,France,Femme,0
795,401,55,6,100613.79,1,1,1,170520.31,France,Homme,0
796,688,52,13,241754.0,1,1,1,174223.6,France,Homme,0
797,716,51,1,152832.69,1,1,0,169496.96,France,Homme,0
798,493,45,2,182141.3,3,0,0,54728.1,France,Homme,1
799,722,19,0,86245.71,3,0,0,93837.47,France,Femme,1
800,418,47,7,167487.3,2,0,1,128557.78,Espagne,Femme,0
801,448,30,1,64449.42,3,1,1,138497.95,France,Femme,0
802,745,58,14,61274.23,3,1,0,76897.93,Allemagne,Homme,1
803,374,33,6,178680.55,4,1,1,143138.83,France,Femme,1
804,785,76,10,130348.68,2,1,0,124315.95,France,Homme,1
805,728,22,8,170819.15,2,0,1,119853.48,France,Homme,0
806,818,72,5,67359.62,4,1,1,137659.59,France,Homme,0
807,833,45,1,149680.84,1,0,0,126623.07,France,Homme,1
808,402,70,1,110983.41,4,1,1,45871.81,Allemagne,Femme,1
809,500,56,8,149240.07,1,0,1,176767.02,Espagne,Femme,1
810,493,62,9,72719.93,2,0,1,59505.4,France,Homme,1
811,406,37,7,178862.74,2,1,1,152730.42,France,Homme,1
812,388,41,13,201482.34,3,0,1,47644.48,France,Homme,0
813,458,78,13,64979.12,3,0,1,137278.79,France,Femme,0
814,530,44,13,75155.14,4,1,0,180701.5,Espagne,Femme,0
815,391,47,8,165288.57,3,0,1,16796.45,Espagne,Femme,0
816,535,75,3,173896.29,2,0,1,196240.37,France,Femme,0
817,772,62,3,176024.92,2,0,1,20490.04,Allemagne,Homme,0
818,747,44,14,170674.63,1,1,0,17103.01,Allemagne,Femme,1
819,572,43,14,98201.93,3,1,1,173648.62,Allemagne,Femme,1
820,471,24,1,98713.42,1,0,1,146110.24,France,Femme,1
821,482,59,13,63704.41,2,1,0,34574.97,France,Homme,1
822,512,64,9,39208.42,3,1,1,188421.76,Allemagne,Homme,1
823,564,70,0,173144.34,1,1,1,139307.46,Allemagne,Femme,0
824,570,76,9,23297.2,2,1,0,35543.06,Espagne,Femme,1
